Institute,CollegeState,BranchShortcut,DegreeType,Quota,SeatType,Gender,PredictedClosingRank2026,InstituteType,GlobalPrestigeIndex,GlobalBranchPopularity
National Institute of Technology Agartala,TRIPURA,COMPUTER SCIENCE AND ENGINEERING,BTech,HS,EWS,Gender-Neutral,28023,NIT,65,85
National Institute of Technology Agartala,TRIPURA,COMPUTER SCIENCE AND ENGINEERING,BTech,HS,OPEN,Female-only (including Supernumerary),81778,NIT,65,85
National Institute of Technology Agartala,TRIPURA,COMPUTER SCIENCE AND ENGINEERING,BTech,HS,OPEN,Gender-Neutral,75792,NIT,65,85
National Institute of Technology Agartala,TRIPURA,COMPUTER SCIENCE AND ENGINEERING,BTech,HS,OPEN (PwD),Gender-Neutral,1730,NIT,65,85
National Institute of Technology Agartala,TRIPURA,COMPUTER SCIENCE AND ENGINEERING,BTech,HS,SC,Female-only (including Supernumerary),12628,NIT,65,85
National Institute of Technology Agartala,TRIPURA,COMPUTER SCIENCE AND ENGINEERING,BTech,HS,SC,Gender-Neutral,9384,NIT,65,85
National Institute of Technology Agartala,TRIPURA,COMPUTER SCIENCE AND ENGINEERING,BTech,HS,SC (PwD),Gender-Neutral,267,NIT,65,85
National Institute of Technology Agartala,TRIPURA,COMPUTER SCIENCE AND ENGINEERING,BTech,HS,ST,Female-only (including Supernumerary),7587,NIT,65,85
National Institute of Technology Agartala,TRIPURA,COMPUTER SCIENCE AND ENGINEERING,BTech,HS,ST,Gender-Neutral,11104,NIT,65,85
National Institute of Technology Agartala,TRIPURA,COMPUTER SCIENCE AND ENGINEERING,BTech,OS,EWS,Female-only (including Supernumerary),5845,NIT,65,85
National Institute of Technology Agartala,TRIPURA,COMPUTER SCIENCE AND ENGINEERING,BTech,OS,EWS,Gender-Neutral,3301,NIT,65,85
National Institute of Technology Agartala,TRIPURA,COMPUTER SCIENCE AND ENGINEERING,BTech,OS,OBC-NCL,Female-only (including Supernumerary),15285,NIT,65,85
National Institute of Technology Agartala,TRIPURA,COMPUTER SCIENCE AND ENGINEERING,BTech,OS,OBC-NCL,Gender-Neutral,7300,NIT,65,85
National Institute of Technology Agartala,TRIPURA,COMPUTER SCIENCE AND ENGINEERING,BTech,OS,OBC-NCL (PwD),Gender-Neutral,483,NIT,65,85
National Institute of Technology Agartala,TRIPURA,COMPUTER SCIENCE AND ENGINEERING,BTech,OS,OPEN,Female-only (including Supernumerary),36950,NIT,65,85
National Institute of Technology Agartala,TRIPURA,COMPUTER SCIENCE AND ENGINEERING,BTech,OS,OPEN,Gender-Neutral,22889,NIT,65,85
National Institute of Technology Agartala,TRIPURA,COMPUTER SCIENCE AND ENGINEERING,BTech,OS,SC,Female-only (including Supernumerary),5855,NIT,65,85
National Institute of Technology Agartala,TRIPURA,COMPUTER SCIENCE AND ENGINEERING,BTech,OS,SC,Gender-Neutral,3943,NIT,65,85
National Institute of Technology Agartala,TRIPURA,COMPUTER SCIENCE AND ENGINEERING,BTech,OS,SC (PwD),Female-only (including Supernumerary),114,NIT,65,85
National Institute of Technology Agartala,TRIPURA,COMPUTER SCIENCE AND ENGINEERING,BTech,OS,SC (PwD),Gender-Neutral,140,NIT,65,85
National Institute of Technology Agartala,TRIPURA,COMPUTER SCIENCE AND ENGINEERING,BTech,OS,ST,Female-only (including Supernumerary),2264,NIT,65,85
National Institute of Technology Agartala,TRIPURA,COMPUTER SCIENCE AND ENGINEERING,BTech,OS,ST,Gender-Neutral,1825,NIT,65,85
National Institute of Technology Agartala,TRIPURA,ELECTRICAL ENGINEERING,BTech,HS,EWS,Female-only (including Supernumerary),42490,NIT,65,87
National Institute of Technology Agartala,TRIPURA,ELECTRICAL ENGINEERING,BTech,HS,EWS,Gender-Neutral,69496,NIT,65,87
National Institute of Technology Agartala,TRIPURA,ELECTRICAL ENGINEERING,BTech,HS,OPEN,Female-only (including Supernumerary),142478,NIT,65,87
National Institute of Technology Agartala,TRIPURA,ELECTRICAL ENGINEERING,BTech,HS,OPEN,Gender-Neutral,127414,NIT,65,87
National Institute of Technology Agartala,TRIPURA,ELECTRICAL ENGINEERING,BTech,HS,SC,Female-only (including Supernumerary),23501,NIT,65,87
National Institute of Technology Agartala,TRIPURA,ELECTRICAL ENGINEERING,BTech,HS,SC,Gender-Neutral,18873,NIT,65,87
National Institute of Technology Agartala,TRIPURA,ELECTRICAL ENGINEERING,BTech,HS,ST,Female-only (including Supernumerary),26652,NIT,65,87
National Institute of Technology Agartala,TRIPURA,ELECTRICAL ENGINEERING,BTech,HS,ST,Gender-Neutral,31148,NIT,65,87
National Institute of Technology Agartala,TRIPURA,ELECTRICAL ENGINEERING,BTech,OS,EWS,Female-only (including Supernumerary),8010,NIT,65,87
National Institute of Technology Agartala,TRIPURA,ELECTRICAL ENGINEERING,BTech,OS,EWS,Gender-Neutral,5354,NIT,65,87
National Institute of Technology Agartala,TRIPURA,ELECTRICAL ENGINEERING,BTech,OS,OBC-NCL,Female-only (including Supernumerary),20586,NIT,65,87
National Institute of Technology Agartala,TRIPURA,ELECTRICAL ENGINEERING,BTech,OS,OBC-NCL,Gender-Neutral,12076,NIT,65,87
National Institute of Technology Agartala,TRIPURA,ELECTRICAL ENGINEERING,BTech,OS,OBC-NCL (PwD),Gender-Neutral,1475,NIT,65,87
National Institute of Technology Agartala,TRIPURA,ELECTRICAL ENGINEERING,BTech,OS,OPEN,Female-only (including Supernumerary),53490,NIT,65,87
National Institute of Technology Agartala,TRIPURA,ELECTRICAL ENGINEERING,BTech,OS,OPEN,Gender-Neutral,38117,NIT,65,87
National Institute of Technology Agartala,TRIPURA,ELECTRICAL ENGINEERING,BTech,OS,OPEN (PwD),Gender-Neutral,2364,NIT,65,87
National Institute of Technology Agartala,TRIPURA,ELECTRICAL ENGINEERING,BTech,OS,SC,Female-only (including Supernumerary),9303,NIT,65,87
National Institute of Technology Agartala,TRIPURA,ELECTRICAL ENGINEERING,BTech,OS,SC,Gender-Neutral,5983,NIT,65,87
National Institute of Technology Agartala,TRIPURA,ELECTRICAL ENGINEERING,BTech,OS,ST,Female-only (including Supernumerary),3960,NIT,65,87
National Institute of Technology Agartala,TRIPURA,ELECTRICAL ENGINEERING,BTech,OS,ST,Gender-Neutral,2715,NIT,65,87
National Institute of Technology Agartala,TRIPURA,ELECTRONICS AND COMMUNICATION ENGINEERING,BTech,HS,EWS,Female-only (including Supernumerary),37111,NIT,65,112
National Institute of Technology Agartala,TRIPURA,ELECTRONICS AND COMMUNICATION ENGINEERING,BTech,HS,EWS,Gender-Neutral,42452,NIT,65,112
National Institute of Technology Agartala,TRIPURA,ELECTRONICS AND COMMUNICATION ENGINEERING,BTech,HS,OPEN,Female-only (including Supernumerary),122128,NIT,65,112
National Institute of Technology Agartala,TRIPURA,ELECTRONICS AND COMMUNICATION ENGINEERING,BTech,HS,OPEN,Gender-Neutral,107954,NIT,65,112
National Institute of Technology Agartala,TRIPURA,ELECTRONICS AND COMMUNICATION ENGINEERING,BTech,HS,OPEN (PwD),Gender-Neutral,3433,NIT,65,112
National Institute of Technology Agartala,TRIPURA,ELECTRONICS AND COMMUNICATION ENGINEERING,BTech,HS,SC,Female-only (including Supernumerary),18622,NIT,65,112
National Institute of Technology Agartala,TRIPURA,ELECTRONICS AND COMMUNICATION ENGINEERING,BTech,HS,SC,Gender-Neutral,14815,NIT,65,112
National Institute of Technology Agartala,TRIPURA,ELECTRONICS AND COMMUNICATION ENGINEERING,BTech,HS,ST,Female-only (including Supernumerary),22083,NIT,65,112
National Institute of Technology Agartala,TRIPURA,ELECTRONICS AND COMMUNICATION ENGINEERING,BTech,HS,ST,Gender-Neutral,19877,NIT,65,112
National Institute of Technology Agartala,TRIPURA,ELECTRONICS AND COMMUNICATION ENGINEERING,BTech,OS,EWS,Female-only (including Supernumerary),6481,NIT,65,112
National Institute of Technology Agartala,TRIPURA,ELECTRONICS AND COMMUNICATION ENGINEERING,BTech,OS,EWS,Gender-Neutral,4359,NIT,65,112
National Institute of Technology Agartala,TRIPURA,ELECTRONICS AND COMMUNICATION ENGINEERING,BTech,OS,OBC-NCL,Female-only (including Supernumerary),16756,NIT,65,112
National Institute of Technology Agartala,TRIPURA,ELECTRONICS AND COMMUNICATION ENGINEERING,BTech,OS,OBC-NCL,Gender-Neutral,9417,NIT,65,112
National Institute of Technology Agartala,TRIPURA,ELECTRONICS AND COMMUNICATION ENGINEERING,BTech,OS,OPEN,Female-only (including Supernumerary),45884,NIT,65,112
National Institute of Technology Agartala,TRIPURA,ELECTRONICS AND COMMUNICATION ENGINEERING,BTech,OS,OPEN,Gender-Neutral,30479,NIT,65,112
National Institute of Technology Agartala,TRIPURA,ELECTRONICS AND COMMUNICATION ENGINEERING,BTech,OS,OPEN (PwD),Gender-Neutral,1778,NIT,65,112
National Institute of Technology Agartala,TRIPURA,ELECTRONICS AND COMMUNICATION ENGINEERING,BTech,OS,SC,Female-only (including Supernumerary),7635,NIT,65,112
National Institute of Technology Agartala,TRIPURA,ELECTRONICS AND COMMUNICATION ENGINEERING,BTech,OS,SC,Gender-Neutral,4845,NIT,65,112
National Institute of Technology Agartala,TRIPURA,ELECTRONICS AND COMMUNICATION ENGINEERING,BTech,OS,ST,Female-only (including Supernumerary),3352,NIT,65,112
National Institute of Technology Agartala,TRIPURA,ELECTRONICS AND COMMUNICATION ENGINEERING,BTech,OS,ST,Gender-Neutral,2447,NIT,65,112
National Institute of Technology Agartala,TRIPURA,ELECTRONICS AND INSTRUMENTATION ENGINEERING,BTech,HS,EWS,Female-only (including Supernumerary),73899,NIT,65,143
National Institute of Technology Agartala,TRIPURA,ELECTRONICS AND INSTRUMENTATION ENGINEERING,BTech,HS,EWS,Gender-Neutral,80697,NIT,65,143
National Institute of Technology Agartala,TRIPURA,ELECTRONICS AND INSTRUMENTATION ENGINEERING,BTech,HS,OPEN,Female-only (including Supernumerary),154153,NIT,65,143
National Institute of Technology Agartala,TRIPURA,ELECTRONICS AND INSTRUMENTATION ENGINEERING,BTech,HS,OPEN,Gender-Neutral,143076,NIT,65,143
National Institute of Technology Agartala,TRIPURA,ELECTRONICS AND INSTRUMENTATION ENGINEERING,BTech,HS,OPEN (PwD),Gender-Neutral,4905,NIT,65,143
National Institute of Technology Agartala,TRIPURA,ELECTRONICS AND INSTRUMENTATION ENGINEERING,BTech,HS,SC,Female-only (including Supernumerary),23274,NIT,65,143
National Institute of Technology Agartala,TRIPURA,ELECTRONICS AND INSTRUMENTATION ENGINEERING,BTech,HS,SC,Gender-Neutral,22957,NIT,65,143
National Institute of Technology Agartala,TRIPURA,ELECTRONICS AND INSTRUMENTATION ENGINEERING,BTech,HS,ST,Female-only (including Supernumerary),30020,NIT,65,143
National Institute of Technology Agartala,TRIPURA,ELECTRONICS AND INSTRUMENTATION ENGINEERING,BTech,HS,ST,Gender-Neutral,38394,NIT,65,143
National Institute of Technology Agartala,TRIPURA,ELECTRONICS AND INSTRUMENTATION ENGINEERING,BTech,OS,EWS,Female-only (including Supernumerary),8295,NIT,65,143
National Institute of Technology Agartala,TRIPURA,ELECTRONICS AND INSTRUMENTATION ENGINEERING,BTech,OS,EWS,Gender-Neutral,5793,NIT,65,143
National Institute of Technology Agartala,TRIPURA,ELECTRONICS AND INSTRUMENTATION ENGINEERING,BTech,OS,OBC-NCL,Female-only (including Supernumerary),21970,NIT,65,143
National Institute of Technology Agartala,TRIPURA,ELECTRONICS AND INSTRUMENTATION ENGINEERING,BTech,OS,OBC-NCL,Gender-Neutral,13650,NIT,65,143
National Institute of Technology Agartala,TRIPURA,ELECTRONICS AND INSTRUMENTATION ENGINEERING,BTech,OS,OPEN,Female-only (including Supernumerary),56250,NIT,65,143
National Institute of Technology Agartala,TRIPURA,ELECTRONICS AND INSTRUMENTATION ENGINEERING,BTech,OS,OPEN,Gender-Neutral,41530,NIT,65,143
National Institute of Technology Agartala,TRIPURA,ELECTRONICS AND INSTRUMENTATION ENGINEERING,BTech,OS,OPEN (PwD),Gender-Neutral,2604,NIT,65,143
National Institute of Technology Agartala,TRIPURA,ELECTRONICS AND INSTRUMENTATION ENGINEERING,BTech,OS,SC,Female-only (including Supernumerary),10351,NIT,65,143
National Institute of Technology Agartala,TRIPURA,ELECTRONICS AND INSTRUMENTATION ENGINEERING,BTech,OS,SC,Gender-Neutral,6299,NIT,65,143
National Institute of Technology Agartala,TRIPURA,ELECTRONICS AND INSTRUMENTATION ENGINEERING,BTech,OS,ST,Female-only (including Supernumerary),4526,NIT,65,143
National Institute of Technology Agartala,TRIPURA,ELECTRONICS AND INSTRUMENTATION ENGINEERING,BTech,OS,ST,Gender-Neutral,2791,NIT,65,143
National Institute of Technology Agartala,TRIPURA,ENGINEERING PHYSICS,Dual Degree (MTech/MS),HS,EWS,Gender-Neutral,106310,NIT,65,46
National Institute of Technology Agartala,TRIPURA,ENGINEERING PHYSICS,Dual Degree (MTech/MS),HS,OPEN,Gender-Neutral,289364,NIT,65,46
National Institute of Technology Agartala,TRIPURA,ENGINEERING PHYSICS,Dual Degree (MTech/MS),HS,SC,Gender-Neutral,39329,NIT,65,46
National Institute of Technology Agartala,TRIPURA,ENGINEERING PHYSICS,Dual Degree (MTech/MS),HS,ST,Gender-Neutral,35271,NIT,65,46
National Institute of Technology Agartala,TRIPURA,ENGINEERING PHYSICS,Dual Degree (MTech/MS),OS,OBC-NCL,Gender-Neutral,17160,NIT,65,46
National Institute of Technology Agartala,TRIPURA,ENGINEERING PHYSICS,Dual Degree (MTech/MS),OS,OPEN,Gender-Neutral,46397,NIT,65,46
National Institute of Technology Agartala,TRIPURA,ENGINEERING PHYSICS,Dual Degree (MTech/MS),OS,SC,Gender-Neutral,8425,NIT,65,46
National Institute of Technology Agartala,TRIPURA,ENGINEERING PHYSICS,Dual Degree (MTech/MS),OS,ST,Gender-Neutral,3851,NIT,65,46
National Institute of Technology Agartala,TRIPURA,MATHEMATICS AND COMPUTING,Dual Degree (MTech/MS),HS,EWS,Gender-Neutral,51221,NIT,65,55
National Institute of Technology Agartala,TRIPURA,MATHEMATICS AND COMPUTING,Dual Degree (MTech/MS),HS,OPEN,Gender-Neutral,285228,NIT,65,55
National Institute of Technology Agartala,TRIPURA,MATHEMATICS AND COMPUTING,Dual Degree (MTech/MS),HS,SC,Gender-Neutral,31686,NIT,65,55
National Institute of Technology Agartala,TRIPURA,MATHEMATICS AND COMPUTING,Dual Degree (MTech/MS),HS,ST,Gender-Neutral,32212,NIT,65,55
National Institute of Technology Agartala,TRIPURA,MATHEMATICS AND COMPUTING,Dual Degree (MTech/MS),OS,EWS,Gender-Neutral,5712,NIT,65,55
National Institute of Technology Agartala,TRIPURA,MATHEMATICS AND COMPUTING,Dual Degree (MTech/MS),OS,EWS (PwD),Gender-Neutral,319,NIT,65,55
National Institute of Technology Agartala,TRIPURA,MATHEMATICS AND COMPUTING,Dual Degree (MTech/MS),OS,OBC-NCL,Gender-Neutral,15557,NIT,65,55
National Institute of Technology Agartala,TRIPURA,MATHEMATICS AND COMPUTING,Dual Degree (MTech/MS),OS,OPEN,Gender-Neutral,36785,NIT,65,55
National Institute of Technology Agartala,TRIPURA,MATHEMATICS AND COMPUTING,Dual Degree (MTech/MS),OS,SC,Gender-Neutral,6888,NIT,65,55
National Institute of Technology Agartala,TRIPURA,MATHEMATICS AND COMPUTING,Dual Degree (MTech/MS),OS,ST,Gender-Neutral,2622,NIT,65,55
National Institute of Technology Agartala,TRIPURA,MECHANICAL ENGINEERING,BTech,HS,EWS,Female-only (including Supernumerary),75683,NIT,65,111
National Institute of Technology Agartala,TRIPURA,MECHANICAL ENGINEERING,BTech,HS,EWS,Gender-Neutral,84362,NIT,65,111
National Institute of Technology Agartala,TRIPURA,MECHANICAL ENGINEERING,BTech,HS,OPEN,Female-only (including Supernumerary),201691,NIT,65,111
National Institute of Technology Agartala,TRIPURA,MECHANICAL ENGINEERING,BTech,HS,OPEN,Gender-Neutral,182291,NIT,65,111
National Institute of Technology Agartala,TRIPURA,MECHANICAL ENGINEERING,BTech,HS,SC,Female-only (including Supernumerary),27988,NIT,65,111
National Institute of Technology Agartala,TRIPURA,MECHANICAL ENGINEERING,BTech,HS,SC,Gender-Neutral,27949,NIT,65,111
National Institute of Technology Agartala,TRIPURA,MECHANICAL ENGINEERING,BTech,HS,ST,Female-only (including Supernumerary),24743,NIT,65,111
National Institute of Technology Agartala,TRIPURA,MECHANICAL ENGINEERING,BTech,HS,ST,Gender-Neutral,35338,NIT,65,111
National Institute of Technology Agartala,TRIPURA,MECHANICAL ENGINEERING,BTech,OS,EWS,Female-only (including Supernumerary),9057,NIT,65,111
National Institute of Technology Agartala,TRIPURA,MECHANICAL ENGINEERING,BTech,OS,EWS,Gender-Neutral,6373,NIT,65,111
National Institute of Technology Agartala,TRIPURA,MECHANICAL ENGINEERING,BTech,OS,OBC-NCL,Female-only (including Supernumerary),23801,NIT,65,111
National Institute of Technology Agartala,TRIPURA,MECHANICAL ENGINEERING,BTech,OS,OBC-NCL,Gender-Neutral,15301,NIT,65,111
National Institute of Technology Agartala,TRIPURA,MECHANICAL ENGINEERING,BTech,OS,OBC-NCL (PwD),Gender-Neutral,1554,NIT,65,111
National Institute of Technology Agartala,TRIPURA,MECHANICAL ENGINEERING,BTech,OS,OPEN,Female-only (including Supernumerary),61968,NIT,65,111
National Institute of Technology Agartala,TRIPURA,MECHANICAL ENGINEERING,BTech,OS,OPEN,Gender-Neutral,44537,NIT,65,111
National Institute of Technology Agartala,TRIPURA,MECHANICAL ENGINEERING,BTech,OS,OPEN (PwD),Gender-Neutral,2679,NIT,65,111
National Institute of Technology Agartala,TRIPURA,MECHANICAL ENGINEERING,BTech,OS,SC,Female-only (including Supernumerary),10597,NIT,65,111
National Institute of Technology Agartala,TRIPURA,MECHANICAL ENGINEERING,BTech,OS,SC,Gender-Neutral,6980,NIT,65,111
National Institute of Technology Agartala,TRIPURA,MECHANICAL ENGINEERING,BTech,OS,ST,Female-only (including Supernumerary),3893,NIT,65,111
National Institute of Technology Agartala,TRIPURA,MECHANICAL ENGINEERING,BTech,OS,ST,Gender-Neutral,2935,NIT,65,111
National Institute of Technology Agartala,TRIPURA,PHYSICS,Dual Degree (MTech/MS),HS,EWS,Gender-Neutral,69516,NIT,65,133
National Institute of Technology Agartala,TRIPURA,PHYSICS,Dual Degree (MTech/MS),HS,OPEN,Gender-Neutral,290090,NIT,65,133
National Institute of Technology Agartala,TRIPURA,PHYSICS,Dual Degree (MTech/MS),HS,SC,Gender-Neutral,39771,NIT,65,133
National Institute of Technology Agartala,TRIPURA,PHYSICS,Dual Degree (MTech/MS),HS,ST,Gender-Neutral,26739,NIT,65,133
National Institute of Technology Agartala,TRIPURA,PHYSICS,Dual Degree (MTech/MS),OS,EWS,Gender-Neutral,7953,NIT,65,133
National Institute of Technology Agartala,TRIPURA,PHYSICS,Dual Degree (MTech/MS),OS,OBC-NCL,Gender-Neutral,18765,NIT,65,133
National Institute of Technology Agartala,TRIPURA,PHYSICS,Dual Degree (MTech/MS),OS,OPEN,Gender-Neutral,52738,NIT,65,133
National Institute of Technology Agartala,TRIPURA,PHYSICS,Dual Degree (MTech/MS),OS,OPEN (PwD),Gender-Neutral,3098,NIT,65,133
National Institute of Technology Agartala,TRIPURA,PHYSICS,Dual Degree (MTech/MS),OS,SC,Gender-Neutral,9613,NIT,65,133
National Institute of Technology Agartala,TRIPURA,PHYSICS,Dual Degree (MTech/MS),OS,ST,Gender-Neutral,3798,NIT,65,133
National Institute of Technology Agartala,TRIPURA,PRODUCTION ENGINEERING,BTech,HS,EWS,Female-only (including Supernumerary),78414,NIT,65,110
National Institute of Technology Agartala,TRIPURA,PRODUCTION ENGINEERING,BTech,HS,EWS,Gender-Neutral,90820,NIT,65,110
National Institute of Technology Agartala,TRIPURA,PRODUCTION ENGINEERING,BTech,HS,OPEN,Female-only (including Supernumerary),270269,NIT,65,110
National Institute of Technology Agartala,TRIPURA,PRODUCTION ENGINEERING,BTech,HS,OPEN,Gender-Neutral,261263,NIT,65,110
National Institute of Technology Agartala,TRIPURA,PRODUCTION ENGINEERING,BTech,HS,SC,Female-only (including Supernumerary),39297,NIT,65,110
National Institute of Technology Agartala,TRIPURA,PRODUCTION ENGINEERING,BTech,HS,SC,Gender-Neutral,38802,NIT,65,110
National Institute of Technology Agartala,TRIPURA,PRODUCTION ENGINEERING,BTech,HS,ST,Female-only (including Supernumerary),29890,NIT,65,110
National Institute of Technology Agartala,TRIPURA,PRODUCTION ENGINEERING,BTech,HS,ST,Gender-Neutral,22223,NIT,65,110
National Institute of Technology Agartala,TRIPURA,PRODUCTION ENGINEERING,BTech,OS,EWS,Female-only (including Supernumerary),10019,NIT,65,110
National Institute of Technology Agartala,TRIPURA,PRODUCTION ENGINEERING,BTech,OS,EWS,Gender-Neutral,7854,NIT,65,110
National Institute of Technology Agartala,TRIPURA,PRODUCTION ENGINEERING,BTech,OS,OBC-NCL,Female-only (including Supernumerary),26481,NIT,65,110
National Institute of Technology Agartala,TRIPURA,PRODUCTION ENGINEERING,BTech,OS,OBC-NCL,Gender-Neutral,17591,NIT,65,110
National Institute of Technology Agartala,TRIPURA,PRODUCTION ENGINEERING,BTech,OS,OPEN,Female-only (including Supernumerary),69314,NIT,65,110
National Institute of Technology Agartala,TRIPURA,PRODUCTION ENGINEERING,BTech,OS,OPEN,Gender-Neutral,53179,NIT,65,110
National Institute of Technology Agartala,TRIPURA,PRODUCTION ENGINEERING,BTech,OS,SC,Female-only (including Supernumerary),10684,NIT,65,110
National Institute of Technology Agartala,TRIPURA,PRODUCTION ENGINEERING,BTech,OS,SC,Gender-Neutral,8618,NIT,65,110
National Institute of Technology Agartala,TRIPURA,PRODUCTION ENGINEERING,BTech,OS,ST,Female-only (including Supernumerary),5023,NIT,65,110
National Institute of Technology Agartala,TRIPURA,PRODUCTION ENGINEERING,BTech,OS,ST,Gender-Neutral,3515,NIT,65,110
