Institute,Academic-Program-Name,Quota,Seat-Type,Gender,Round-1-Opening-Rank,Round-1-Closing-Rank,Round-2-Opening-Rank,Round-2-Closing-Rank,Round-3-Opening-Rank,Round-3-Closing-Rank,Round-4-Opening-Rank,Round-4-Closing-Rank,Round-5-Opening-Rank,Round-5-Closing-Rank,Opening-Rank,Closing-Rank,State,StateId,InstituteId,Type,Id
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Integrated B. Tech.(IT) and M. Tech (IT) (5 Years, Integrated B. Tech. and M. Tech.)",AI,OPEN (PwD),Female-only (including Supernumerary),555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,Madhya Pradesh,5,155,IIIT,155FIOP
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Integrated B. Tech.(IT) and M. Tech (IT) (5 Years, Integrated B. Tech. and M. Tech.)",AI,OPEN (PwD),Gender-Neutral,557.0,557.0,776.0,776.0,776.0,776.0,776.0,776.0,776.0,776.0,557.0,776.0,Madhya Pradesh,5,155,IIIT,155MIOP
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Integrated B. Tech.(IT) and M. Tech (IT) (5 Years, Integrated B. Tech. and M. Tech.)",AI,SC,Female-only (including Supernumerary),4280.0,5371.0,4280.0,5371.0,4280.0,5371.0,4280.0,5371.0,4280.0,5371.0,4280.0,5371.0,Madhya Pradesh,5,155,IIIT,155FISC
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Integrated B. Tech.(IT) and M. Tech (IT) (5 Years, Integrated B. Tech. and M. Tech.)",AI,SC,Gender-Neutral,2426.0,3931.0,2426.0,3995.0,2426.0,4231.0,2426.0,4231.0,2426.0,4293.0,2426.0,4293.0,Madhya Pradesh,5,155,IIIT,155MISC
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Integrated B. Tech.(IT) and M. Tech (IT) (5 Years, Integrated B. Tech. and M. Tech.)",AI,ST,Female-only (including Supernumerary),2568.0,2568.0,2568.0,2568.0,2568.0,2568.0,2568.0,2568.0,2568.0,2568.0,2568.0,2568.0,Madhya Pradesh,5,155,IIIT,155FIST
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Integrated B. Tech.(IT) and M. Tech (IT) (5 Years, Integrated B. Tech. and M. Tech.)",AI,ST,Gender-Neutral,1116.0,1981.0,1116.0,1981.0,1116.0,1981.0,1116.0,1981.0,1116.0,1981.0,1116.0,1981.0,Madhya Pradesh,5,155,IIIT,155MIST
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)",AI,EWS,Female-only (including Supernumerary),3897.0,3897.0,4010.0,4010.0,4010.0,4010.0,4010.0,4010.0,4010.0,4010.0,3897.0,4010.0,Madhya Pradesh,5,155,IIIT,155FIE
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)",AI,EWS,Gender-Neutral,2331.0,2370.0,2370.0,2568.0,2370.0,2568.0,2370.0,2568.0,2615.0,2790.0,2331.0,2790.0,Madhya Pradesh,5,155,IIIT,155MIE
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)",AI,EWS (PwD),Gender-Neutral,219.0,219.0,219.0,219.0,219.0,219.0,219.0,219.0,219.0,219.0,219.0,219.0,Madhya Pradesh,5,155,IIIT,155MIEP
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)",AI,OBC-NCL,Female-only (including Supernumerary),10107.0,10475.0,10304.0,10838.0,10304.0,10838.0,10304.0,10838.0,10304.0,10838.0,10107.0,10838.0,Madhya Pradesh,5,155,IIIT,155FION
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)",AI,OBC-NCL,Gender-Neutral,5834.0,6704.0,5953.0,7144.0,5953.0,7224.0,5953.0,7224.0,5953.0,7482.0,5834.0,7482.0,Madhya Pradesh,5,155,IIIT,155MION
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)",AI,OBC-NCL (PwD),Gender-Neutral,679.0,679.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,679.0,746.0,Madhya Pradesh,5,155,IIIT,155MIONP
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)",AI,OPEN,Female-only (including Supernumerary),17793.0,22460.0,17793.0,22584.0,17793.0,22584.0,17793.0,22584.0,22303.0,24511.0,17793.0,24511.0,Madhya Pradesh,5,155,IIIT,155FIO
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)",AI,OPEN,Gender-Neutral,9556.0,15392.0,11561.0,15788.0,11561.0,15788.0,11561.0,15788.0,13833.0,16856.0,9556.0,16856.0,Madhya Pradesh,5,155,IIIT,155MIO
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)",AI,OPEN (PwD),Gender-Neutral,776.0,776.0,1005.0,1005.0,1098.0,1098.0,1098.0,1098.0,1098.0,1098.0,776.0,1098.0,Madhya Pradesh,5,155,IIIT,155MIOP
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)",AI,SC,Female-only (including Supernumerary),5701.0,5701.0,5701.0,5701.0,5701.0,5701.0,5701.0,5701.0,5701.0,5701.0,5701.0,5701.0,Madhya Pradesh,5,155,IIIT,155FISC
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)",AI,SC,Gender-Neutral,3595.0,4610.0,3595.0,4648.0,3595.0,4683.0,3595.0,4683.0,3595.0,4746.0,3595.0,4746.0,Madhya Pradesh,5,155,IIIT,155MISC
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)",AI,ST,Female-only (including Supernumerary),2782.0,2782.0,2793.0,2793.0,2793.0,2793.0,2793.0,2793.0,2793.0,2793.0,2782.0,2793.0,Madhya Pradesh,5,155,IIIT,155FIST
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)",AI,ST,Gender-Neutral,2239.0,2368.0,2239.0,2526.0,2239.0,2526.0,2239.0,2526.0,2239.0,2526.0,2239.0,2526.0,Madhya Pradesh,5,155,IIIT,155MIST
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Mathematics and Scientific Computing (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),2742.0,2742.0,2759.0,2759.0,2759.0,2759.0,2759.0,2759.0,3232.0,3232.0,2742.0,3232.0,Madhya Pradesh,5,155,IIIT,155FIE
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Mathematics and Scientific Computing (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1599.0,1660.0,1599.0,1724.0,1599.0,1724.0,1599.0,1724.0,1724.0,1908.0,1599.0,1908.0,Madhya Pradesh,5,155,IIIT,155MIE
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Mathematics and Scientific Computing (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),6214.0,7234.0,7234.0,7390.0,7234.0,7390.0,7234.0,7390.0,7390.0,9429.0,6214.0,9429.0,Madhya Pradesh,5,155,IIIT,155FION
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Mathematics and Scientific Computing (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,3798.0,4675.0,4518.0,4762.0,4518.0,4762.0,4518.0,4762.0,4634.0,4863.0,3798.0,4863.0,Madhya Pradesh,5,155,IIIT,155MION
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Mathematics and Scientific Computing (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),15414.0,16057.0,15414.0,16057.0,15414.0,16057.0,15414.0,16057.0,16057.0,18094.0,15414.0,18094.0,Madhya Pradesh,5,155,IIIT,155FIO
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Mathematics and Scientific Computing (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,7182.0,9476.0,8643.0,9613.0,8643.0,9613.0,8643.0,9613.0,8643.0,11180.0,7182.0,11180.0,Madhya Pradesh,5,155,IIIT,155MIO
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Mathematics and Scientific Computing (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,719.0,719.0,719.0,719.0,719.0,719.0,719.0,719.0,719.0,719.0,719.0,719.0,Madhya Pradesh,5,155,IIIT,155MIOP
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Mathematics and Scientific Computing (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,2310.0,2746.0,2706.0,3476.0,2706.0,3476.0,2706.0,3476.0,2706.0,3476.0,2310.0,3476.0,Madhya Pradesh,5,155,IIIT,155MISC
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Mathematics and Scientific Computing (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,1394.0,1402.0,1394.0,1494.0,1394.0,1494.0,1394.0,1494.0,1394.0,1494.0,1394.0,1494.0,Madhya Pradesh,5,155,IIIT,155MIST
"Birla Institute of Technology, Deoghar Off-Campus","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,6978.0,7557.0,7765.0,8477.0,7943.0,8994.0,7943.0,9130.0,8477.0,9228.0,6978.0,9228.0,Jharkhand,14,216,GFTI,216MIE
"Birla Institute of Technology, Deoghar Off-Campus","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,13984.0,17045.0,15452.0,18605.0,15452.0,19470.0,15452.0,19630.0,17583.0,20157.0,13984.0,20157.0,Jharkhand,14,216,GFTI,216MION
"Birla Institute of Technology, Deoghar Off-Campus","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,989.0,989.0,1747.0,1747.0,,,,,,,989.0,1747.0,Jharkhand,14,216,GFTI,216MIONP
"Birla Institute of Technology, Deoghar Off-Campus","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),42369.0,46885.0,42369.0,49891.0,42369.0,52848.0,42369.0,52848.0,42369.0,54665.0,42369.0,54665.0,Jharkhand,14,216,GFTI,216FIO
"Birla Institute of Technology, Deoghar Off-Campus","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,26173.0,42785.0,23803.0,48087.0,23803.0,48860.0,23803.0,49084.0,23803.0,50774.0,23803.0,50774.0,Jharkhand,14,216,GFTI,216MIO
"Birla Institute of Technology, Deoghar Off-Campus","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,1729.0,1729.0,1952.0,1952.0,1952.0,1952.0,1952.0,1952.0,1952.0,1952.0,1729.0,1952.0,Jharkhand,14,216,GFTI,216MIOP
"Birla Institute of Technology, Deoghar Off-Campus","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,7715.0,10148.0,9797.0,10962.0,9979.0,11061.0,9979.0,11261.0,9979.0,11489.0,7715.0,11489.0,Jharkhand,14,216,GFTI,216MISC
"Birla Institute of Technology, Deoghar Off-Campus","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,3807.0,4297.0,4713.0,5061.0,4713.0,5609.0,4713.0,5609.0,4713.0,5718.0,3807.0,5718.0,Jharkhand,14,216,GFTI,216MIST
"Birla Institute of Technology, Deoghar Off-Campus","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,13302.0,15536.0,16002.0,17646.0,16002.0,18265.0,16002.0,18265.0,17031.0,18701.0,13302.0,18701.0,Jharkhand,14,216,GFTI,216MHE
"Birla Institute of Technology, Deoghar Off-Campus","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),61976.0,80881.0,61976.0,93450.0,61976.0,93450.0,61976.0,93450.0,61976.0,93450.0,61976.0,93450.0,Jharkhand,14,216,GFTI,216FHO
"Birla Institute of Technology, Deoghar Off-Campus","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,50213.0,74736.0,56987.0,86554.0,56987.0,91715.0,56987.0,94698.0,60083.0,99112.0,50213.0,99112.0,Jharkhand,14,216,GFTI,216MHO
"Birla Institute of Technology, Deoghar Off-Campus","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,14512.0,17397.0,16536.0,19045.0,16536.0,19161.0,16536.0,19161.0,16536.0,22212.0,14512.0,22212.0,Jharkhand,14,216,GFTI,216MHSC
"Birla Institute of Technology, Deoghar Off-Campus","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,7976.0,12796.0,9407.0,16469.0,9407.0,21703.0,9407.0,23576.0,9407.0,24343.0,7976.0,24343.0,Jharkhand,14,216,GFTI,216MHST
"Birla Institute of Technology, Deoghar Off-Campus","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,9643.0,9671.0,9671.0,9910.0,9671.0,9910.0,9671.0,9910.0,9671.0,10185.0,9643.0,10185.0,Jharkhand,14,216,GFTI,216MIE
"Birla Institute of Technology, Deoghar Off-Campus","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,17259.0,19095.0,19924.0,20600.0,20279.0,21435.0,20279.0,21470.0,20279.0,22016.0,17259.0,22016.0,Jharkhand,14,216,GFTI,216MION
"Birla Institute of Technology, Deoghar Off-Campus","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,1435.0,1435.0,,,,,,,,,1435.0,1435.0,Jharkhand,14,216,GFTI,216MIONP
"Birla Institute of Technology, Deoghar Off-Campus","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),54407.0,54839.0,54839.0,54881.0,54839.0,59117.0,54839.0,59117.0,62816.0,64024.0,54407.0,64024.0,Jharkhand,14,216,GFTI,216FIO
"Birla Institute of Technology, Deoghar Off-Campus","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,36838.0,49126.0,49126.0,53704.0,49126.0,56420.0,49126.0,56420.0,50942.0,58085.0,36838.0,58085.0,Jharkhand,14,216,GFTI,216MIO
"Birla Institute of Technology, Deoghar Off-Campus","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,2943.0,2943.0,2943.0,2943.0,2943.0,2943.0,2943.0,2943.0,2943.0,2943.0,2943.0,2943.0,Jharkhand,14,216,GFTI,216MIOP
"Birla Institute of Technology, Deoghar Off-Campus","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,7900.0,10227.0,10227.0,11621.0,10227.0,11621.0,10227.0,11621.0,11483.0,12363.0,7900.0,12363.0,Jharkhand,14,216,GFTI,216MISC
"Birla Institute of Technology, Deoghar Off-Campus","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,4922.0,4922.0,5362.0,5362.0,5632.0,5632.0,5632.0,5632.0,5632.0,5632.0,4922.0,5632.0,Jharkhand,14,216,GFTI,216MIST
"Birla Institute of Technology, Deoghar Off-Campus","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,16109.0,17139.0,19439.0,19501.0,20630.0,21028.0,22105.0,22332.0,22105.0,23182.0,16109.0,23182.0,Jharkhand,14,216,GFTI,216MHE
"Birla Institute of Technology, Deoghar Off-Campus","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),93450.0,93450.0,102361.0,102361.0,108512.0,108512.0,115171.0,115171.0,122457.0,122457.0,93450.0,122457.0,Jharkhand,14,216,GFTI,216FHO
"Birla Institute of Technology, Deoghar Off-Campus","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,65877.0,86708.0,70579.0,98808.0,70579.0,103532.0,70579.0,112616.0,70579.0,120113.0,65877.0,120113.0,Jharkhand,14,216,GFTI,216MHO
"Birla Institute of Technology, Deoghar Off-Campus","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,11879.0,19018.0,22134.0,23974.0,25417.0,25832.0,26302.0,26828.0,27755.0,30403.0,11879.0,30403.0,Jharkhand,14,216,GFTI,216MHSC
"Birla Institute of Technology, Deoghar Off-Campus","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,6406.0,13470.0,19002.0,20103.0,20103.0,28143.0,20103.0,30030.0,20103.0,30030.0,6406.0,30030.0,Jharkhand,14,216,GFTI,216MHST
"Birla Institute of Technology, Deoghar Off-Campus","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,8477.0,8906.0,8906.0,9569.0,9569.0,10162.0,9569.0,10162.0,10067.0,10333.0,8477.0,10333.0,Jharkhand,14,216,GFTI,216MIE
"Birla Institute of Technology, Deoghar Off-Campus","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,18466.0,19630.0,18772.0,20452.0,18772.0,20600.0,18772.0,21032.0,18772.0,21673.0,18466.0,21673.0,Jharkhand,14,216,GFTI,216MION
"Birla Institute of Technology, Deoghar Off-Campus","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,1588.0,1588.0,,,,,,,,,1588.0,1588.0,Jharkhand,14,216,GFTI,216MIONP
"Birla Institute of Technology, Deoghar Off-Campus","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),45294.0,51280.0,51280.0,54190.0,51280.0,61788.0,51280.0,62053.0,51280.0,65927.0,45294.0,65927.0,Jharkhand,14,216,GFTI,216FIO
"Birla Institute of Technology, Deoghar Off-Campus","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,43180.0,50991.0,47023.0,54202.0,47119.0,56748.0,47119.0,57687.0,51183.0,60736.0,43180.0,60736.0,Jharkhand,14,216,GFTI,216MIO
"Birla Institute of Technology, Deoghar Off-Campus","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,2432.0,2432.0,,,,,,,,,2432.0,2432.0,Jharkhand,14,216,GFTI,216MIOP
"Birla Institute of Technology, Deoghar Off-Campus","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,10260.0,10706.0,10604.0,11795.0,10604.0,12036.0,10604.0,12263.0,10604.0,12312.0,10260.0,12312.0,Jharkhand,14,216,GFTI,216MISC
"Birla Institute of Technology, Deoghar Off-Campus","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,4440.0,5014.0,5001.0,6290.0,5001.0,6434.0,5001.0,6447.0,5001.0,6447.0,4440.0,6447.0,Jharkhand,14,216,GFTI,216MIST
"Birla Institute of Technology, Deoghar Off-Campus","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,15827.0,16911.0,18265.0,19217.0,18879.0,21069.0,19155.0,21708.0,21069.0,23793.0,15827.0,23793.0,Jharkhand,14,216,GFTI,216MHE
"Birla Institute of Technology, Deoghar Off-Campus","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),81521.0,93443.0,100764.0,104699.0,101967.0,107488.0,101967.0,107488.0,101967.0,122144.0,81521.0,122144.0,Jharkhand,14,216,GFTI,216FHO
"Birla Institute of Technology, Deoghar Off-Campus","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,73164.0,86890.0,86773.0,97804.0,92080.0,108140.0,96596.0,114823.0,102962.0,121375.0,73164.0,121375.0,Jharkhand,14,216,GFTI,216MHO
"Birla Institute of Technology, Deoghar Off-Campus","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,13729.0,19161.0,13729.0,23786.0,13729.0,25162.0,13729.0,27318.0,13729.0,28693.0,13729.0,28693.0,Jharkhand,14,216,GFTI,216MHSC
"Birla Institute of Technology, Deoghar Off-Campus","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,12362.0,15287.0,16593.0,22588.0,16593.0,36343.0,16593.0,36343.0,16593.0,36343.0,12362.0,36343.0,Jharkhand,14,216,GFTI,216MHST
"Birla Institute of Technology, Deoghar Off-Campus","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,10067.0,10826.0,10826.0,11509.0,10826.0,11548.0,11871.0,12083.0,12826.0,12942.0,10067.0,12942.0,Jharkhand,14,216,GFTI,216MIE
"Birla Institute of Technology, Deoghar Off-Campus","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,18829.0,20600.0,19170.0,21470.0,21470.0,22058.0,21952.0,22422.0,22055.0,23395.0,18829.0,23395.0,Jharkhand,14,216,GFTI,216MION
"Birla Institute of Technology, Deoghar Off-Campus","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,1517.0,1517.0,,,,,,,,,1517.0,1517.0,Jharkhand,14,216,GFTI,216MIONP
"Birla Institute of Technology, Deoghar Off-Campus","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),55026.0,56649.0,55026.0,59117.0,55026.0,68585.0,55026.0,68585.0,68585.0,73040.0,55026.0,73040.0,Jharkhand,14,216,GFTI,216FIO
"Birla Institute of Technology, Deoghar Off-Campus","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,49208.0,55662.0,55057.0,63404.0,57005.0,65791.0,57005.0,66394.0,63517.0,68851.0,49208.0,68851.0,Jharkhand,14,216,GFTI,216MIO
"Birla Institute of Technology, Deoghar Off-Campus","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,3294.0,3294.0,,,,,,,,,3294.0,3294.0,Jharkhand,14,216,GFTI,216MIOP
"Birla Institute of Technology, Deoghar Off-Campus","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,7663.0,11041.0,11929.0,12311.0,11929.0,13314.0,11929.0,13453.0,13846.0,13950.0,7663.0,13950.0,Jharkhand,14,216,GFTI,216MISC
"Birla Institute of Technology, Deoghar Off-Campus","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,4585.0,4585.0,5799.0,5799.0,6213.0,6213.0,6290.0,6290.0,6290.0,6290.0,4585.0,6290.0,Jharkhand,14,216,GFTI,216MIST
"Birla Institute of Technology, Deoghar Off-Campus","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,17224.0,17605.0,20182.0,20403.0,21411.0,21701.0,22391.0,23135.0,24142.0,24504.0,17224.0,24504.0,Jharkhand,14,216,GFTI,216MHE
"Birla Institute of Technology, Deoghar Off-Campus","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),94554.0,94554.0,107488.0,107488.0,117086.0,117086.0,118536.0,118536.0,122820.0,122820.0,94554.0,122820.0,Jharkhand,14,216,GFTI,216FHO
"Birla Institute of Technology, Deoghar Off-Campus","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,76498.0,90582.0,87367.0,101906.0,87367.0,109370.0,87367.0,117358.0,87367.0,121367.0,76498.0,121367.0,Jharkhand,14,216,GFTI,216MHO
"Birla Institute of Technology, Deoghar Off-Campus","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,19045.0,19332.0,24653.0,24743.0,24851.0,27032.0,27215.0,27848.0,28100.0,28487.0,19045.0,28487.0,Jharkhand,14,216,GFTI,216MHSC
"Birla Institute of Technology, Deoghar Off-Campus","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,14926.0,15514.0,14926.0,17333.0,14926.0,25320.0,14926.0,44305.0,14926.0,14926.0,14926.0,44305.0,Jharkhand,14,216,GFTI,216MHST
"Birla Institute of Technology, Mesra, Ranchi","Architecture (5 Years, Bachelor of Architecture)",AI,EWS,Gender-Neutral,390.0,424.0,424.0,531.0,424.0,665.0,424.0,665.0,665.0,678.0,390.0,678.0,Jharkhand,14,182,GFTI,182MIE
