Institute,AcademicProgramName,Quota,SeatType,Gender,Round1OpeningRank,Round1ClosingRank,Round2OpeningRank,Round2ClosingRank,Round3OpeningRank,Round3ClosingRank,Round4OpeningRank,Round4ClosingRank,Round5OpeningRank,Round5ClosingRank,Round6OpeningRank,Round6ClosingRank,OpeningRank,ClosingRank,State,StateId,InstituteId,Type,Id
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Integrated B. Tech.(IT) and M. Tech (IT) (5 Years, Integrated B. Tech. and M. Tech.)",AI,OPEN,Gender-Neutral,9345.0,12276.0,9345.0,12506.0,9345.0,12506.0,9345.0,12506.0,9345.0,12506.0,9345.0,12513.0,9345.0,12513.0,Madhya Pradesh,5,155,IIIT,155MIO
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Integrated B. Tech.(IT) and M. Tech (IT) (5 Years, Integrated B. Tech. and M. Tech.)",AI,OPEN (PwD),Female-only (including Supernumerary),604.0,604.0,604.0,604.0,604.0,604.0,604.0,604.0,604.0,604.0,604.0,604.0,604.0,604.0,Madhya Pradesh,5,155,IIIT,155FIOP
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Integrated B. Tech.(IT) and M. Tech (IT) (5 Years, Integrated B. Tech. and M. Tech.)",AI,OPEN (PwD),Gender-Neutral,371.0,371.0,371.0,371.0,371.0,371.0,371.0,371.0,371.0,371.0,371.0,371.0,371.0,371.0,Madhya Pradesh,5,155,IIIT,155MIOP
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Integrated B. Tech.(IT) and M. Tech (IT) (5 Years, Integrated B. Tech. and M. Tech.)",AI,SC,Female-only (including Supernumerary),4312.0,5372.0,4312.0,6422.0,4312.0,6422.0,4312.0,6422.0,4312.0,6422.0,4312.0,6422.0,4312.0,6422.0,Madhya Pradesh,5,155,IIIT,155FHSC
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Integrated B. Tech.(IT) and M. Tech (IT) (5 Years, Integrated B. Tech. and M. Tech.)",AI,SC,Gender-Neutral,2435.0,3511.0,2435.0,3654.0,2435.0,3654.0,2435.0,3654.0,2435.0,3654.0,2435.0,3657.0,2435.0,3657.0,Madhya Pradesh,5,155,IIIT,155MISC
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Integrated B. Tech.(IT) and M. Tech (IT) (5 Years, Integrated B. Tech. and M. Tech.)",AI,ST,Female-only (including Supernumerary),3499.0,3499.0,3499.0,3499.0,3499.0,3499.0,3499.0,3499.0,3499.0,3499.0,3499.0,3499.0,3499.0,3499.0,Madhya Pradesh,5,155,IIIT,155FIST
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Integrated B. Tech.(IT) and M. Tech (IT) (5 Years, Integrated B. Tech. and M. Tech.)",AI,ST,Gender-Neutral,1364.0,1594.0,1364.0,1594.0,1364.0,1594.0,1364.0,1594.0,1364.0,1594.0,1364.0,1594.0,1364.0,1594.0,Madhya Pradesh,5,155,IIIT,155MIST
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)",AI,EWS,Female-only (including Supernumerary),3866.0,3866.0,3997.0,3997.0,3997.0,3997.0,3997.0,3997.0,3997.0,3997.0,3997.0,3997.0,3866.0,3997.0,Madhya Pradesh,5,155,IIIT,155FIE
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)",AI,EWS,Gender-Neutral,2057.0,2063.0,2057.0,2063.0,2057.0,2063.0,2057.0,2063.0,2057.0,2063.0,2057.0,2063.0,2057.0,2063.0,Madhya Pradesh,5,155,IIIT,155MIE
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)",AI,OBC-NCL,Female-only (including Supernumerary),9756.0,10281.0,10281.0,10675.0,10281.0,10675.0,10281.0,10675.0,10281.0,10675.0,10281.0,10675.0,9756.0,10675.0,Madhya Pradesh,5,155,IIIT,155FION
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)",AI,OBC-NCL,Gender-Neutral,4996.0,5745.0,5151.0,6033.0,5151.0,6033.0,5370.0,6039.0,5370.0,6039.0,5370.0,6062.0,4996.0,6062.0,Madhya Pradesh,5,155,IIIT,155MION
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)",AI,OBC-NCL (PwD),Female-only (including Supernumerary),1091.0,1091.0,1464.0,1464.0,1464.0,1464.0,1464.0,1464.0,1464.0,1464.0,1464.0,1464.0,1091.0,1464.0,Madhya Pradesh,5,155,IIIT,155FIONP
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)",AI,OPEN,Female-only (including Supernumerary),20461.0,21486.0,20921.0,23188.0,20921.0,23188.0,20921.0,23188.0,20921.0,23188.0,20921.0,23188.0,20461.0,23188.0,Madhya Pradesh,5,155,IIIT,155FIO
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)",AI,OPEN,Gender-Neutral,9421.0,14457.0,9421.0,14729.0,9421.0,14729.0,9421.0,14729.0,9421.0,14729.0,9421.0,14741.0,9421.0,14741.0,Madhya Pradesh,5,155,IIIT,155MIO
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)",AI,OPEN (PwD),Gender-Neutral,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,Madhya Pradesh,5,155,IIIT,155MIOP
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)",AI,SC,Female-only (including Supernumerary),5894.0,6444.0,6444.0,6700.0,6444.0,6700.0,6444.0,6700.0,6444.0,6700.0,6444.0,6700.0,5894.0,6700.0,Madhya Pradesh,5,155,IIIT,155FHSC
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)",AI,SC,Gender-Neutral,3493.0,3832.0,3493.0,3851.0,3493.0,3851.0,3493.0,3851.0,3493.0,3851.0,3493.0,3851.0,3493.0,3851.0,Madhya Pradesh,5,155,IIIT,155MISC
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)",AI,ST,Female-only (including Supernumerary),2473.0,2473.0,2473.0,2473.0,2473.0,2473.0,2473.0,2473.0,2473.0,2473.0,2473.0,2473.0,2473.0,2473.0,Madhya Pradesh,5,155,IIIT,155FIST
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)",AI,ST,Gender-Neutral,1726.0,2009.0,1726.0,2114.0,1726.0,2114.0,1726.0,2114.0,1726.0,2114.0,1726.0,2114.0,1726.0,2114.0,Madhya Pradesh,5,155,IIIT,155MIST
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Mathematics and Scientific Computing (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),2684.0,2684.0,2684.0,2684.0,2684.0,2684.0,2684.0,2684.0,2684.0,2684.0,2684.0,2684.0,2684.0,2684.0,Madhya Pradesh,5,155,IIIT,155FIE
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Mathematics and Scientific Computing (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1537.0,1589.0,1537.0,1589.0,1537.0,1589.0,1537.0,1589.0,1537.0,1589.0,1537.0,1589.0,1537.0,1589.0,Madhya Pradesh,5,155,IIIT,155MIE
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Mathematics and Scientific Computing (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),7325.0,8474.0,8474.0,10045.0,8474.0,10045.0,8474.0,10045.0,8474.0,10045.0,8474.0,10045.0,7325.0,10045.0,Madhya Pradesh,5,155,IIIT,155FION
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Mathematics and Scientific Computing (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,3438.0,4475.0,3438.0,4696.0,3438.0,4696.0,3438.0,4696.0,3438.0,4696.0,3438.0,4696.0,3438.0,4696.0,Madhya Pradesh,5,155,IIIT,155MION
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Mathematics and Scientific Computing (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,631.0,631.0,631.0,631.0,631.0,631.0,631.0,631.0,631.0,631.0,631.0,631.0,631.0,631.0,Madhya Pradesh,5,155,IIIT,155MIONP
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Mathematics and Scientific Computing (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),15152.0,17248.0,15152.0,17463.0,15152.0,17463.0,15152.0,18174.0,15152.0,18174.0,15152.0,18174.0,15152.0,18174.0,Madhya Pradesh,5,155,IIIT,155FIO
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Mathematics and Scientific Computing (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,7995.0,10587.0,9047.0,10748.0,9047.0,10748.0,9047.0,10908.0,9047.0,10908.0,9047.0,10908.0,7995.0,10908.0,Madhya Pradesh,5,155,IIIT,155MIO
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Mathematics and Scientific Computing (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,629.0,629.0,629.0,629.0,629.0,629.0,629.0,629.0,629.0,629.0,629.0,629.0,629.0,629.0,Madhya Pradesh,5,155,IIIT,155MIOP
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Mathematics and Scientific Computing (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),3371.0,3371.0,3371.0,3371.0,3371.0,3371.0,3371.0,3371.0,3371.0,3371.0,3371.0,3371.0,3371.0,3371.0,Madhya Pradesh,5,155,IIIT,155FHSC
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Mathematics and Scientific Computing (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,2602.0,3000.0,2602.0,3097.0,2602.0,3097.0,2602.0,3097.0,2602.0,3097.0,2602.0,3097.0,2602.0,3097.0,Madhya Pradesh,5,155,IIIT,155MISC
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Mathematics and Scientific Computing (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),2278.0,2278.0,2278.0,2278.0,2278.0,2278.0,2278.0,2278.0,2278.0,2278.0,2278.0,2278.0,2278.0,2278.0,Madhya Pradesh,5,155,IIIT,155FIST
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Mathematics and Scientific Computing (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,1020.0,1487.0,1020.0,1487.0,1020.0,1487.0,1020.0,1487.0,1020.0,1487.0,1020.0,1487.0,1020.0,1487.0,Madhya Pradesh,5,155,IIIT,155MIST
"Birla Institute of Technology, Deoghar Off-Campus","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,6587.0,7169.0,7120.0,7729.0,7120.0,7729.0,7315.0,7933.0,7315.0,7933.0,7315.0,8012.0,6587.0,8012.0,Jharkhand,14,216,GFTI,216MIE
"Birla Institute of Technology, Deoghar Off-Campus","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,15583.0,17899.0,15583.0,19266.0,15583.0,19266.0,15583.0,19801.0,15583.0,19883.0,15583.0,20160.0,15583.0,20160.0,Jharkhand,14,216,GFTI,216MION
"Birla Institute of Technology, Deoghar Off-Campus","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,984.0,984.0,,,,,,,,,,,984.0,984.0,Jharkhand,14,216,GFTI,216MIONP
"Birla Institute of Technology, Deoghar Off-Campus","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),44061.0,49057.0,48600.0,53432.0,48600.0,53432.0,48600.0,55138.0,48600.0,57219.0,48600.0,57735.0,44061.0,57735.0,Jharkhand,14,216,GFTI,216FIO
"Birla Institute of Technology, Deoghar Off-Campus","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,33283.0,46953.0,33283.0,49631.0,33283.0,49631.0,33283.0,51065.0,33283.0,51065.0,33283.0,52039.0,33283.0,52039.0,Jharkhand,14,216,GFTI,216MIO
"Birla Institute of Technology, Deoghar Off-Campus","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,2169.0,2169.0,2311.0,2311.0,2311.0,2311.0,2311.0,2311.0,2311.0,2311.0,2311.0,2311.0,2169.0,2311.0,Jharkhand,14,216,GFTI,216MIOP
"Birla Institute of Technology, Deoghar Off-Campus","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,4801.0,10097.0,4801.0,10772.0,4801.0,10772.0,4801.0,10956.0,4801.0,11018.0,4801.0,11018.0,4801.0,11018.0,Jharkhand,14,216,GFTI,216MISC
"Birla Institute of Technology, Deoghar Off-Campus","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,2286.0,4775.0,2286.0,5198.0,2286.0,5198.0,2286.0,5639.0,2286.0,5797.0,2286.0,5816.0,2286.0,5816.0,Jharkhand,14,216,GFTI,216MIST
"Birla Institute of Technology, Deoghar Off-Campus","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,14344.0,16294.0,14344.0,17147.0,14344.0,17147.0,15452.0,18523.0,15452.0,18523.0,15452.0,18523.0,14344.0,18523.0,Jharkhand,14,216,GFTI,216MIE
"Birla Institute of Technology, Deoghar Off-Campus","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),69172.0,92468.0,76393.0,92809.0,76393.0,92809.0,76393.0,92809.0,76393.0,92809.0,76393.0,107147.0,69172.0,107147.0,Jharkhand,14,216,GFTI,216FIO
"Birla Institute of Technology, Deoghar Off-Campus","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,51550.0,83196.0,66313.0,95523.0,66313.0,95523.0,71807.0,104254.0,71807.0,106123.0,71807.0,106444.0,51550.0,106444.0,Jharkhand,14,216,GFTI,216MIO
"Birla Institute of Technology, Deoghar Off-Campus","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,3517.0,3517.0,,,,,,,,,,,3517.0,3517.0,Jharkhand,14,216,GFTI,216MIOP
"Birla Institute of Technology, Deoghar Off-Campus","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,13456.0,19214.0,17005.0,22156.0,17005.0,22156.0,17005.0,24974.0,17005.0,24974.0,21014.0,25522.0,13456.0,25522.0,Jharkhand,14,216,GFTI,216MISC
"Birla Institute of Technology, Deoghar Off-Campus","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,7570.0,12885.0,9357.0,25137.0,9357.0,25137.0,9357.0,35686.0,9357.0,41708.0,9357.0,34523.0,7570.0,41708.0,Jharkhand,14,216,GFTI,216MIST
"Birla Institute of Technology, Deoghar Off-Campus","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,8011.0,8844.0,9213.0,9757.0,9213.0,9757.0,9213.0,10070.0,9213.0,10070.0,9213.0,10070.0,8011.0,10070.0,Jharkhand,14,216,GFTI,216MIE
"Birla Institute of Technology, Deoghar Off-Campus","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,17151.0,19015.0,18926.0,21120.0,18926.0,21120.0,19015.0,22691.0,20160.0,22945.0,21014.0,23041.0,17151.0,23041.0,Jharkhand,14,216,GFTI,216MION
"Birla Institute of Technology, Deoghar Off-Campus","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,1465.0,1465.0,,,,,,,,,,,1465.0,1465.0,Jharkhand,14,216,GFTI,216MIONP
"Birla Institute of Technology, Deoghar Off-Campus","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),52108.0,56686.0,63756.0,66173.0,63756.0,66173.0,64824.0,67724.0,66329.0,67724.0,66329.0,67724.0,52108.0,67724.0,Jharkhand,14,216,GFTI,216FIO
"Birla Institute of Technology, Deoghar Off-Campus","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,39192.0,56684.0,52014.0,61726.0,52014.0,61726.0,55597.0,62513.0,55597.0,63520.0,55597.0,64514.0,39192.0,64514.0,Jharkhand,14,216,GFTI,216MIO
"Birla Institute of Technology, Deoghar Off-Campus","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,1696.0,1696.0,,,,,,,,,,,1696.0,1696.0,Jharkhand,14,216,GFTI,216MIOP
"Birla Institute of Technology, Deoghar Off-Campus","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,9153.0,10463.0,10557.0,11442.0,10557.0,11442.0,10557.0,11952.0,10557.0,11952.0,10557.0,11952.0,9153.0,11952.0,Jharkhand,14,216,GFTI,216MISC
"Birla Institute of Technology, Deoghar Off-Campus","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,5110.0,5200.0,5321.0,5907.0,5321.0,5907.0,6024.0,6204.0,6199.0,6247.0,6199.0,6247.0,5110.0,6247.0,Jharkhand,14,216,GFTI,216MIST
"Birla Institute of Technology, Deoghar Off-Campus","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,15601.0,19202.0,20153.0,20553.0,20153.0,20553.0,21061.0,22563.0,22563.0,23183.0,24888.0,26818.0,15601.0,26818.0,Jharkhand,14,216,GFTI,216MIE
"Birla Institute of Technology, Deoghar Off-Campus","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),92865.0,108276.0,92865.0,114510.0,92865.0,114510.0,92865.0,114689.0,92865.0,120995.0,92865.0,133600.0,92865.0,133600.0,Jharkhand,14,216,GFTI,216FIO
"Birla Institute of Technology, Deoghar Off-Campus","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,65508.0,99408.0,104429.0,114689.0,104429.0,114689.0,115356.0,124523.0,115356.0,129471.0,115356.0,137091.0,65508.0,137091.0,Jharkhand,14,216,GFTI,216MIO
"Birla Institute of Technology, Deoghar Off-Campus","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,20291.0,22156.0,24931.0,26628.0,24931.0,26628.0,24931.0,28056.0,24931.0,29098.0,24931.0,29840.0,20291.0,29840.0,Jharkhand,14,216,GFTI,216MISC
"Birla Institute of Technology, Deoghar Off-Campus","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,9085.0,17508.0,15410.0,37125.0,15410.0,37125.0,15410.0,46744.0,15410.0,15410.0,15410.0,15410.0,9085.0,46744.0,Jharkhand,14,216,GFTI,216MIST
"Birla Institute of Technology, Deoghar Off-Campus","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,7759.0,8012.0,8864.0,9469.0,8864.0,9469.0,8864.0,9629.0,9346.0,9919.0,9346.0,9919.0,7759.0,9919.0,Jharkhand,14,216,GFTI,216MIE
"Birla Institute of Technology, Deoghar Off-Campus","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,18775.0,19756.0,19321.0,21677.0,19321.0,21677.0,20454.0,22405.0,20679.0,22624.0,20679.0,22718.0,18775.0,22718.0,Jharkhand,14,216,GFTI,216MION
"Birla Institute of Technology, Deoghar Off-Campus","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,1740.0,1740.0,,,,,,,,,,,1740.0,1740.0,Jharkhand,14,216,GFTI,216MIONP
"Birla Institute of Technology, Deoghar Off-Campus","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),50695.0,55572.0,55572.0,63115.0,55572.0,63115.0,62995.0,63756.0,62995.0,63756.0,63373.0,64824.0,50695.0,64824.0,Jharkhand,14,216,GFTI,216FIO
"Birla Institute of Technology, Deoghar Off-Campus","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,44338.0,55073.0,53750.0,61107.0,53750.0,61107.0,58710.0,62268.0,58710.0,62547.0,58710.0,62547.0,44338.0,62547.0,Jharkhand,14,216,GFTI,216MIO
"Birla Institute of Technology, Deoghar Off-Campus","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,3847.0,3847.0,,,,,,,,,,,3847.0,3847.0,Jharkhand,14,216,GFTI,216MIOP
"Birla Institute of Technology, Deoghar Off-Campus","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,10439.0,11018.0,11207.0,12184.0,11207.0,12184.0,11524.0,12405.0,11524.0,12771.0,11524.0,12771.0,10439.0,12771.0,Jharkhand,14,216,GFTI,216MISC
"Birla Institute of Technology, Deoghar Off-Campus","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,5012.0,5130.0,5888.0,6114.0,5888.0,6114.0,5888.0,6225.0,5888.0,6225.0,5888.0,6445.0,5012.0,6445.0,Jharkhand,14,216,GFTI,216MIST
"Birla Institute of Technology, Deoghar Off-Campus","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,17262.0,18523.0,17262.0,19245.0,17262.0,19245.0,18842.0,20244.0,18842.0,21606.0,18842.0,22563.0,17262.0,22563.0,Jharkhand,14,216,GFTI,216MIE
"Birla Institute of Technology, Deoghar Off-Campus","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),92531.0,94505.0,109918.0,114061.0,109918.0,114061.0,120593.0,127946.0,120593.0,130335.0,120593.0,133232.0,92531.0,133232.0,Jharkhand,14,216,GFTI,216FIO
"Birla Institute of Technology, Deoghar Off-Campus","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,86399.0,92107.0,91331.0,103375.0,91331.0,103375.0,91331.0,117036.0,91331.0,118037.0,91331.0,124523.0,86399.0,124523.0,Jharkhand,14,216,GFTI,216MIO
"Birla Institute of Technology, Deoghar Off-Campus","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,19444.0,21240.0,22259.0,24617.0,22259.0,24617.0,26582.0,27049.0,26582.0,27049.0,26582.0,27049.0,19444.0,27049.0,Jharkhand,14,216,GFTI,216MISC
